date,ml,ms
2019-07-11,2.7298850574712645,3.2074074074074073
2019-07-12,2.7298850574712645,2.2407407407407409
2019-07-15,3.9472763618190907,1.4074074074074074
2019-07-16,3.9472763618190907,2.6074074074074076
2019-07-17,3.9472763618190907,1.4074074074074074
2019-07-18,4.6246218995765274,0.86486486486486491
2019-07-19,6.6116348865895143,1.6703296703296702
2019-07-22,5.8973491723037998,1.3846153846153846
2019-07-23,5.8026123301985368,1.3846153846153846
2019-07-24,5.7472763618190905,1.3846153846153846
2019-07-25,3.8666666666666671,1.3846153846153846
2019-07-26,3.7920430107526886,1.3846153846153846
2019-07-29,4.645833333333333,2.1493212669683257
2019-07-30,2.6212121212121211,0.80000000000000004
2019-07-31,2.5755166931637521,0.80000000000000004
2019-08-01,1.5536679536679538,3.2545454545454549
2019-08-02,3.5365079365079368,5.1571428571428566
2019-08-05,3,8.1595238095238098
2019-08-06,5.4000000000000004,4.4357142857142859
2019-08-07,5.506756756756757,3.9357142857142859
2019-08-08,2.2894736842105265,2.9357142857142859
2019-08-12,2.3205128205128203,2.4357142857142859
2019-08-13,4.6357142857142861,1.6857142857142857
2019-08-14,2.3780487804878048,3.3523809523809529
2019-08-15,1.5,3.1857142857142859
2019-08-16,1.5,3.1857142857142859
2019-08-19,0.90476190476190477,1.6857142857142857
2019-08-20,0.93023255813953487,1.6857142857142857
2019-08-21,4.8978652926021349,1.1857142857142857
2019-08-22,2.7982905982905981,1.1857142857142857
2019-08-23,1.8500000000000001,3.7241758241758243
2019-08-26,4.6751227495908347,3.6857142857142859
2019-08-27,3.2559523809523809,2.9714285714285715
2019-08-28,1.9392732702837234,2.1857142857142859
2019-08-29,5.1386080586080585,1.1857142857142857
2019-08-30,5.0282717738258089,1.6857142857142857
2019-09-02,5.6899300699300701,2.1100000000000003
2019-09-03,4.3303660699887114,0.5
2019-09-04,8.0949085561988792,1.8076923076923077
2019-09-05,12.08097458097458,1.7592592592592593
2019-09-06,7.6285936285936291,1.5092592592592593
2019-09-10,5.9433886375062848,1.7142857142857142
2019-09-11,9.0459096459096457,1.6724137931034482
2019-09-12,5.2407407407407405,1.6333333333333333
2019-09-16,8.3359073359073363,1.596774193548387
2019-09-17,7.8984962406015038,1.596774193548387
2019-09-18,8.457875457875458,1.596774193548387
2019-09-19,8.102521008403361,1.596774193548387
2019-09-20,5.5679442508710801,1.596774193548387
2019-09-23,6.6607142857142856,1.096774193548387
2019-09-24,6.7094407530454045,1.0625
2019-09-25,9.3761074197120706,1.0625
2019-09-26,9.4462828583085621,1.0625
2019-09-27,3.412525879917184,1
2019-10-01,7.3190993788819885,1.1875
2019-10-02,3.5690993788819876,1.9090909090909092
2019-10-03,6.4764117941029484,0.84848484848484851
2019-10-04,8.7932353878006051,0.78787878787878785
2019-10-07,8.2958370521484124,0.76470588235294112
2019-10-08,8.4900362318840585,1.9928571428571429
2019-10-09,7.0942028985507246,0.51851851851851849
2019-10-14,14.121815985946421,0.8970588235294118
2019-10-15,11.334114805342425,0.83823529411764708
2019-10-16,13.059782608695652,0.77941176470588236
2019-10-17,11.756038647342995,0.75
2019-10-18,10.388888888888889,0.5
2019-10-21,12,0.5
2019-10-22,15,0.75
2019-10-23,9,0.5
2019-10-24,15,0.5
2019-10-25,12,0.5
2019-10-28,12,0.5
2019-10-29,12,0.5
2019-10-30,12,0.5
2019-10-31,9,0.5
2019-11-01,12,0.5
2019-11-04,16.5,0.5
2019-11-05,13.5,0.75
2019-11-06,10.5,0.5
2019-11-07,13.333333333333334,0.5
2019-11-08,9,0.5
2019-11-11,12,0.5
2019-11-12,7.5,1
2019-11-13,12,0.5
2019-11-14,10.5,1
2019-11-15,12,0.5
2019-11-18,9,0.5
2019-11-19,12,0.5
2019-11-20,9,0.5
2019-11-21,6,2.5
2019-11-22,6,0.5
2019-11-25,12,0.5
2019-11-26,11.25,1.25
2019-11-27,10.5,1
2019-11-28,12,0.5
2019-11-29,6,3.5
2019-12-02,6,1.5
2019-12-03,3,1.5
2019-12-04,6,1
2019-12-05,7.5,1
2019-12-06,12,0.5
2019-12-09,6,0.5
2019-12-10,12,0.5
2019-12-11,12,0.5
2019-12-12,13.166666666666666,1.25
2019-12-13,13.607142857142858,1
2019-12-16,10,0.75
2019-12-17,13.111111111111111,0.75
2019-12-18,10,0.75
2019-12-19,9.75,0.75
2019-12-20,12.75,0.75
2019-12-23,9,0.5
2019-12-24,7.5,1
2019-12-25,7.5,1
2019-12-26,7.5,1
2019-12-27,9,0.5
2019-12-30,9,0.5
2019-12-31,7.5,3.0454545454545454
2020-01-02,10.438775510204081,1.1666666666666665
2020-01-03,7.3799999999999999,3.278321678321678
2020-01-06,6.5378151260504209,3.4404761904761902
2020-01-07,7.9858974358974359,4.4166666666666661
2020-01-08,7.1256410256410261,2.5666666666666664
2020-01-09,6.8773374773374778,1.125
2020-01-10,6.6936803936803937,1.753393665158371
2020-01-13,8.9139194139194124,1.8153846153846154
2020-01-14,8.5179487179487179,0.65384615384615385
2020-01-15,6.9098087098087095,6.4256410256410259
2020-01-16,4.8926739926739931,2.8260073260073262
2020-01-17,3.3538461538461535,4.3485958485958491
2020-01-20,3.2435897435897436,4.5708502024291491
2020-01-30,5.2142857142857144,8.8634920634920622
2020-01-31,1.5,10.890476190476191
2020-02-03,1.5,6.1363636363636358
2020-02-04,4.8775510204081636,7.22463768115942
2020-02-05,4.6759183673469389,7.3012820512820511
2020-02-06,3.3466967814793898,4.4399999999999995
2020-02-07,0,11.890109890109891
2020-02-10,1.75,5.9481481481481477
2020-02-11,5.7196969696969706,4.5
2020-02-12,7.0367701404286773,1.5
2020-02-13,6.745868440502587,1.5
2020-02-14,6.3296512350639462,0
2020-02-17,3.8103448275862069,3
2020-02-18,2.041666666666667,9.375
2020-02-19,3.7681159420289854,6
2020-02-20,1.25,9
2020-02-21,0,9
2020-02-24,0,14
2020-02-25,0,14
2020-02-26,1.0555555555555556,12.944444444444445
2020-02-27,1.25,17
2020-03-02,3.3863636363636362,15.545454545454545
2020-03-03,0.5,16.5
2020-03-04,1.9047619047619047,10.5
2020-03-05,0.90322580645161288,12.75
2020-03-06,0,14.25
2020-03-09,1.1136363636363638,17.886363636363637
2020-03-10,2.7323049001814881,11.25
2020-03-11,1.1896551724137931,17.25
2020-03-12,2.083333333333333,19.416666666666664
2020-03-13,3.6291208791208791,14.942307692307692
2020-03-16,1.75,18.75
2020-03-17,3.6018518518518521,14.25
2020-03-18,2.8185185185185184,17.25
2020-03-19,4.2231805231805231,14.735897435897435
2020-03-20,2.6435185185185186,16.692460317460316
2020-03-23,3.7244008714596952,10.330959752321982
2020-03-24,3.9814814814814814,8.7874999999999996
2020-03-25,4.7719298245614032,8.564425770308123
2020-03-26,4.0666666666666664,6
2020-03-27,2.9666666666666668,8.2313279418542571
2020-03-30,4.7999999999999998,7.2210526315789476
2020-03-31,3.412087912087912,5.5849638166711344
2020-04-01,2.3461538461538463,7.7190946734424983
2020-04-06,3.9468864468864471,5.3013618850507553
2020-04-07,4.25,3.8446765498652287
2020-04-08,4.4102564102564097,3.7432213608957796
2020-04-09,4.5538461538461537,6.6361046361046361
2020-04-10,1.9545454545454546,5.0333333333333332
2020-04-13,2,4.9344950540602719
2020-04-14,4.625,3.5799706529713871
2020-04-15,2.2058823529411766,6.2702830188679242
2020-04-16,4.1725146198830405,4.680555728073335
2020-04-17,7.4722222222222214,4.1737500000000001
2020-04-20,4.416666666666667,3.3770053475935828
2020-04-21,2.5511111111111111,5.8955162484574242
2020-04-22,4.7222222222222223,2.9223719676549864
2020-04-23,4.9285714285714288,2.8611111111111112
2020-04-24,6.0502392344497604,4.0449494949494955
2020-04-27,8.160869565217391,3.2688311688311691
2020-04-28,6.628571428571429,2.1973684210526314
2020-04-29,12.222661396574441,0.5
2020-04-30,8.5833028863719409,2.5
2020-05-04,4.5,7.4333333333333327
2020-05-05,2.6164705882352939,2.8894523326572008
2020-05-06,4.3733031674208149,1.4019607843137254
2020-05-07,4.6470588235294112,1.3627450980392157
2020-05-08,4.7777777777777777,1.3235294117647058
2020-05-11,6.5,1.284313725490196
2020-05-12,2.2222222222222223,5.987598039215686
2020-05-13,3,3.9751131221719458
2020-05-14,2.5882352941176472,3.4277389277389276
2020-05-15,3,3.7252747252747254
2020-05-18,6.4000000000000004,4.252498444951275
2020-05-19,3,3.1218731324169724
2020-05-20,3,2.948390677025527
2020-05-21,6,4.3513788098693755
2020-05-22,3,6.3726291252607039
2020-05-25,3,4.3631701631701629
2020-05-26,6,2.358974358974359
2020-05-27,4.5,1.6153846153846154
2020-05-28,3,3.5295329670329672
2020-05-29,3.7142857142857144,2.2857142857142856
2020-06-01,9,1
2020-06-02,4.5,2
2020-06-03,11.25,2.75
2020-06-04,7.5,2.3333333333333335
2020-06-05,9,1.75
2020-06-08,10,1.25
2020-06-09,10,1.25
2020-06-10,10,1
2020-06-11,9,2
2020-06-12,9,1
2020-06-15,12,1
2020-06-16,12,1
2020-06-17,9,1
2020-06-18,9,0.5
2020-06-19,7.5,1
2020-06-22,10.5,0.5
2020-06-23,9,0.5
2020-06-24,9,0.5
2020-06-29,7.5,1
2020-06-30,12,0.5
2020-07-01,9,0.5
2020-07-02,12,0.5
2020-07-03,10.5,1.25
2020-07-06,16.5,1.25
2020-07-07,10.5,1.25
2020-07-08,13.5,1.25
2020-07-09,13.5,1
2020-07-10,12,1
2020-07-13,10.5,1.5
2020-07-14,10.5,1.5
2020-07-15,7.5,1.5
2020-07-16,10.5,1
2020-07-17,7.5,1
2020-07-20,10.5,1
2020-07-21,12,1
2020-07-22,10.5,1
2020-07-23,10.5,1
2020-07-24,7.5,1
2020-07-27,12.75,1.75
2020-07-28,8.25,1.75
2020-07-29,10.5,1.5
2020-07-30,12,1.75
2020-07-31,12,1.5
2020-08-03,10.5,3
2020-08-04,10.5,1.5
2020-08-05,12,1.5
2020-08-06,10.5,1.5
2020-08-07,10.5,1.5
2020-08-10,9,1.5
2020-08-11,7.5,1
2020-08-12,10.5,1
2020-08-13,7.5,1
2020-08-14,7.5,1
2020-08-17,12,1
2020-08-18,9,0.5
2020-08-19,7.5,1
2020-08-20,8.25,2.8706896551724137
2020-08-21,4.5,1.6206896551724137
2020-08-24,9,2.1206896551724137
2020-08-25,6,1.6206896551724137
2020-08-26,7.5,1.1896551724137931
2020-08-27,10.5,0.5
2020-08-28,8.9219600725952812,1.2586206896551724
2020-08-31,8.0577905491698587,2.6214285714285714
2020-09-01,10.018752482034348,0.83870967741935487
2020-09-02,9.7547124153911149,0.875
2020-09-03,9.4876359734730435,0.90909090909090906
2020-09-04,2.691823899371069,3.6078431372549016
2020-09-07,2.691823899371069,1.4142857142857141
2020-09-08,4.0009148084619781,2.8888888888888888
2020-09-09,5.2724690606613915,1.3648648648648649
2020-09-10,3.9881201956673653,0.84210526315789469
2020-09-11,3.9881201956673653,0.82051282051282048
2020-09-14,5.4881201956673653,0.65217391304347827
2020-09-15,10.500137905977295,0.65217391304347827
2020-09-16,9.5585854048118204,1.1956521739130435
2020-09-17,5.2004791853848458,0.73913043478260865
2020-09-18,4.9971348707197762,0.78260869565217395
2020-09-21,4.9971348707197762,0
2020-09-22,3.6638015373864432,0.84210526315789469
2020-09-23,2.4786163522012581,4.3205128205128203
2020-09-24,3.3452830188679243,7.2000000000000002
2020-09-25,5.0901106050748206,2.7804878048780486
2020-09-28,3.3361921097770155,2.7619047619047619
2020-09-29,3.3361921097770155,1.7441860465116279
2020-09-30,3.3361921097770155,1.7272727272727273
2020-10-05,7.6885730621579675,1
2020-10-06,7.6148367118258724,0
2020-10-07,9.9279680249571847,1
2020-10-08,12.062058934048094,1
2020-10-12,12.84429875305262,1
2020-10-13,10.341820838809999,1
2020-10-14,9.097042225610334,1
2020-10-15,9.1929976313661026,1
2020-10-16,7.8929976313661028,0.82051282051282048
2020-10-19,7.9481700451592063,1.8285714285714285
2020-10-20,7.999782948385012,1.8090592334494773
2020-10-21,8.2564052136512984,1.7333333333333334
2020-10-22,9.6301425873886739,0.97142857142857142
2020-10-23,9.6652303066869187,0.97142857142857142
2020-10-26,6.1200415772876635,1.7714285714285714
2020-10-27,6.1200415772876635,1.7714285714285714
2020-10-28,2.4682040531097131,2.2999999999999998
2020-10-29,3.783018867924528,2.7999999999999998
2020-10-30,4,5.6571428571428575
2020-11-02,2.625,3
2020-11-03,5.4166666666666661,1.8666666666666665
2020-11-04,6.2283834586466167,2.1833333333333331
2020-11-05,12.239598997493735,1.4121212121212121
2020-11-06,12.587719298245615,1.3
2020-11-09,12.766575529733426,1.7333333333333334
2020-11-10,11.290999237223494,1.1666666666666665
2020-11-11,14.509098834041627,1.6000000000000001
2020-11-12,11.705459300424975,1.0333333333333332
2020-11-13,11.901819766808325,1
2020-11-16,17.100000000000001,1.2333333333333334
2020-11-17,17.166666666666664,1.0833333333333333
2020-11-18,16.5,0.75
2020-11-19,13.5,0.5
2020-11-20,13.5,0.5
2020-11-23,13.5,0.5
2020-11-24,12,0.5
2020-11-25,10.5,1
2020-11-26,10.5,1
2020-11-27,10.5,1
2020-11-30,11.25,2.25
2020-12-01,10.5,1
2020-12-02,10.5,1
2020-12-03,10.5,1
2020-12-04,13.5,2
2020-12-07,13.5,1.5
2020-12-08,13.5,1.5
2020-12-09,13.5,1
2020-12-10,10.5,2.5
2020-12-11,10.5,1.5
2020-12-14,10.5,1
2020-12-15,10.5,2.5
2020-12-16,13.5,1
2020-12-17,12,0.5
2020-12-18,12,0.5
2020-12-21,12,0.5
2020-12-22,12,0.5
2020-12-23,9,0.5
2020-12-24,12,0.5
2020-12-25,12,0.5
2020-12-28,9,0.5
2020-12-29,10.5,0.5
2020-12-30,17.25,1.5
2020-12-31,13.5,1.25
2021-01-04,17.25,1.5
2021-01-05,13.5,1.25
2021-01-06,14.25,1.25
2021-01-07,17.25,1.5
2021-01-08,17.25,1.5
2021-01-11,13.5,1.25
2021-01-12,13.5,1
2021-01-13,13.5,1
2021-01-14,13.5,1
2021-01-15,11.25,1.75
2021-01-18,10.5,1.5
2021-01-19,13.5,1
2021-01-20,7.5,2.5
2021-01-21,9,1.5
2021-01-22,9.75,2.75
2021-01-25,12,2.5
2021-01-26,7.5,2.5
2021-01-27,4.5,1.5
2021-01-28,7.5,2.5
2021-01-29,3,3.5
2021-02-01,10.5,1
2021-02-02,7.5,1.5
2021-02-03,4.5,1
2021-02-04,7.5,1
2021-02-05,7.5,0.5
2021-02-17,16.5,1.25
2021-02-18,10.5,1.25
2021-02-19,12,2.5
2021-02-22,9,1.5
2021-02-23,9,2
2021-02-24,7.5,4.5
2021-02-25,6,2.5
2021-02-26,5.25,4.8409090909090908
2021-03-02,4.5,3.1666666666666665
2021-03-03,1.5,2.7000000000000002
2021-03-04,1.5,7
2021-03-05,1.5,3.3571428571428572
2021-03-08,1.5,5.75
2021-03-09,1.5,1.6666666666666665
2021-03-10,1.5,5.5999999999999996
2021-03-11,4.5,2.0454545454545454
2021-03-12,4.4399999999999995,2.5
2021-03-15,7.4399999999999995,1.5
2021-03-16,7.4399999999999995,1.5
2021-03-17,6,1.5
2021-03-18,1.5,3
2021-03-19,5.25,3.75
2021-03-22,4.5,1.5
2021-03-23,1.5,2.5
2021-03-24,2.25,4.75
2021-03-25,1.5,3.5
2021-03-26,7.5,2
2021-03-29,6,2.5
2021-03-30,5.9399999999999995,3
2021-03-31,7.4615384615384617,1.5
2021-04-01,11.981481481481481,1
2021-04-07,10.5,0.75
2021-04-08,10.5,0.75
2021-04-09,9,0.5
2021-04-12,9,1
2021-04-13,6,1.5
2021-04-14,5.9444444444444446,1.5
2021-04-15,5.8412698412698418,2.5333333333333332
2021-04-16,6.4404761904761907,2.8277777777777775
2021-04-19,8.3730158730158735,2.1222222222222222
2021-04-20,5.4722222222222223,2.2121212121212119
2021-04-21,4.1008130081300811,2.2993464052287584
2021-04-22,1.4333333333333333,3.4873790166473095
2021-04-23,6.3509803921568624,1.4666666666666668
2021-04-26,6.0477124183006534,1.5471471471471472
2021-04-27,5.7912280701754382,1.6257309941520468
2021-04-28,3.4476190476190478,2.2025641025641027
2021-04-29,3.2190476190476192,2.2777777777777777
2021-05-03,2.1857142857142859,4.6014905149051488
2021-05-04,1.2333333333333334,4.8478549314462622
2021-05-05,1.2333333333333334,4.7494900040799681
2021-05-06,1.2666666666666666,3.3444976076555024
2021-05-07,1.2666666666666666,4.1370927318295738
2021-05-10,1.2333333333333334,5.4002724201808867
2021-05-11,2.4500000000000002,6.2564523009651793
2021-05-12,2.25,6.1694577352472093
2021-05-13,1.5,4.4479054779806662
2021-05-14,1.75,4.4315789473684211
2021-05-17,4.25,3.9158926728586172
2021-05-18,3.3090909090909091,4.6605351170568561
2021-05-19,0,4.3862959285004965
2021-05-20,0.94117647058823528,2.3561253561253563
2021-05-21,2.0588235294117645,3.0606060606060606
2021-05-24,3.3193277310924367,2.2783882783882783
2021-05-25,5.6680672268907557,0.51282051282051277
2021-05-26,7.1462184873949575,0
2021-05-27,6.6865079365079367,0.90454545454545454
2021-05-28,11.956747603072467,1.0625
2021-05-31,9.0771160472395387,2.3103030303030305
2021-06-01,9.1623563218390807,2.2307692307692308
2021-06-02,9.2859523809523807,1
2021-06-03,9.3999454846229042,2.2021978021978024
2021-06-04,6.6721014492753623,1.4444444444444444
2021-06-07,6.746212121212122,1.4189189189189189
2021-06-08,6.8151960784313728,2.6255060728744941
2021-06-09,6.8795787545787546,0.5
2021-06-10,6.9398148148148149,1.3947368421052633
2021-06-11,8.3039921789921785,2.1747368421052631
2021-06-15,8.3286227208641002,2.1255060728744941
2021-06-16,8.3516112266112259,2.0799220272904484
2021-06-17,9.8731166029553119,2.0375939849624061
2021-06-18,4.166666666666667,2.5375939849624061
2021-06-21,3.541666666666667,2.2685185185185186
2021-06-22,4.1805555555555554,1.8903133903133904
2021-06-23,7.1045249795249799,1.3717948717948718
2021-06-24,4.2390350877192979,2.7831983805668017
2021-06-25,5.7660256410256414,1.8677298311444652
2021-06-28,7.0993589743589745,2.7866487500633843
2021-06-29,9.7797094210137701,0.87804878048780488
2021-06-30,12.463188937205604,1.2601626016260163
2021-07-01,5.0057471264367814,2.6441811846689895
2021-07-02,3.6891025641025643,3.3185412541824815
2021-07-05,5.0448717948717947,2.3764114724480576
2021-07-06,4.9006410256410255,2.5137261112870868
2021-07-07,4.4822167080231594,2.9289016419575957
2021-07-08,1,3.7951433110390216
2021-07-09,6.8157894736842106,3.7231126596980255
2021-07-12,6.626134301270417,2.9421602787456447
2021-07-13,11.876134301270417,2.1064459930313588
2021-07-14,5.6661343012704171,2.2295552367288378
2021-07-15,3.3503448275862069,3.2295552367288378
2021-07-16,2.79,4.3827810431804508
2021-07-19,1,5.7798398667098629
2021-07-20,1,2.6091081593927892
2021-07-21,3.4444444444444446,3.1820378151260504
2021-07-22,3.3999999999999999,3.2507427213309565
2021-07-23,2.5142857142857142,2.8155802861685215
2021-07-26,2.4444444444444446,3.348297213622291
2021-07-27,1.9880952380952381,2.0588235294117645
2021-07-28,4.628378378378379,3.3793363499245848
2021-07-29,4.3157894736842106,3.0482654600301662
2021-07-30,2.2564102564102564,3.2171945701357467
2021-08-02,7.6139194139194144,1.2352941176470589
2021-08-03,5.7355670526402234,1.2352941176470589
2021-08-04,7.0828157349896479,1.2352941176470589
2021-08-05,6.8925707412074688,0
2021-08-06,6.7183807062876824,0
2021-08-09,5.0904529162593679,1.375
2021-08-10,4.1833333333333336,2.4053030303030303
2021-08-11,3.3152804642166345,4.4053030303030303
2021-08-12,2.0833333333333335,5.759615384615385
2021-08-13,3.6224489795918369,5.4596153846153852
2021-08-16,1.3333333333333333,5.259615384615385
2021-08-17,1.8333333333333333,8.0881868131868142
2021-08-18,2,9.1477106227106226
2021-08-19,2.7000000000000002,9.8714285714285701
2021-08-20,2.833333333333333,6.5576097105508868
2021-08-23,2,3.9544158763225701
2021-08-24,2,3.8518796992481206
2021-08-25,3.1724137931034484,2.5940170940170941
2021-08-26,4.0295566502463052,2.5391891891891891
2021-08-27,5.6611355976147264,1.6578947368421053
2021-08-30,5.1142361150251938,2.3223443223443221
2021-08-31,4.8605697151424287,3.4142857142857146
2021-09-01,3.7046476761619189,3.505226480836237
2021-09-02,3.0487256371814091,1.7380952380952381
2021-09-03,4.5955063009036019,2.6129568106312293
2021-09-06,4.3855302078690386,1.4285714285714286
2021-09-07,3.1755541148344748,2.7727272727272725
2021-09-08,3.2250374812593705,0.5
2021-09-09,2.2691154422788609,1.788888888888889
2021-09-10,2.1304347826086953,2.8043478260869565
2021-09-13,2.1063829787234045,2.8191489361702127
2021-09-14,2.083333333333333,1.3333333333333333
2021-09-15,2,1.9632352941176472
2021-09-16,1.5,3.2958010790523105
2021-09-17,2.1000000000000001,3.8757583614207931
2021-09-22,2,8.4647648902821313
2021-09-23,1,7.0044101912177554
2021-09-24,1,8.8475713012477719
2021-09-27,1,9.216202918166454
2021-09-28,0,11.556663608371387
2021-09-29,2.6428571428571428,15.691901703609481
2021-09-30,0,11.381938228730323
2021-10-01,2.25,13.680904112403164
2021-10-04,2.25,10.418154938743173
2021-10-05,2.25,9.6749608150470205
2021-10-06,1.5,10.646421225832992
2021-10-07,1,7.9989846965179039
2021-10-08,0,7.6357620320855615
2021-10-12,1.5,7.3307359307359308
2021-10-13,1.5,5.644132011779071
2021-10-14,1.5,5.4440583440583445
2021-10-15,2.1666666666666665,5.9154011154011155
2021-10-18,1,2.5241312741312742
2021-10-19,3.0384615384615383,1.4342105263157894
2021-10-20,3.1896621896621893,2.5931372549019609
2021-10-21,3.6877289377289375,1.3999999999999999
2021-10-22,3.2775672603258812,2.4952574525745259
2021-10-25,3.5333333333333332,2.4216791979949877
2021-10-26,3.785304659498208,3.8214285714285712
2021-10-27,4.0642241379310349,2.5
2021-10-28,4.3212121212121213,1.5
2021-10-29,3.9424242424242424,2.808139534883721
2021-11-01,4.1543123543123546,1.9545454545454546
2021-11-02,4.3588744588744586,2.833333333333333
2021-11-03,4.5909090909090908,2.7307692307692308
2021-11-04,5.5999999999999996,2.1613756613756614
2021-11-05,7.4926190476190477,1.3523809523809525
2021-11-08,8.4942307692307679,1
2021-11-09,9.1152116402116405,1.1911764705882353
2021-11-10,6.8086580086580089,1.8888888888888888
2021-11-11,7.445749585100498,0.84210526315789469
2021-11-12,6.279674796747968,0.80000000000000004
2021-11-15,6.6804403481822838,0.76190476190476186
2021-11-16,6.9758013827781271,0.72727272727272729
2021-11-17,5.2191843244474825,1.809635722679201
2021-11-18,8.3373303167420811,1.9144144144144146
2021-11-19,9.6087301587301575,1.2133333333333334
2021-11-22,8.066395663956639,0.92307692307692313
2021-11-23,5.8501568086933942,0.96296296296296291
2021-11-24,3.4280701754385965,2.9007076514816452
2021-11-25,2.7247863247863249,3.2730223123732252
2021-11-26,0.8571428571428571,3.9509803921568625
2021-11-29,3.6909090909090909,2.7666157372039724
2021-11-30,4.2532467532467528,1.5372670807453417
2021-12-01,0,2.7937710437710441
2021-12-02,3.3821428571428571,1.5416666666666665
2021-12-03,3.9392857142857141,0.59259259259259256
2021-12-06,5.354166666666667,1.0785185185185187
2021-12-07,9.892533936651585,1.375
2021-12-08,7.4839285714285717,1.8509615384615383
2021-12-09,6.9083333333333332,1.25
2021-12-10,5.6124999999999998,1.7060185185185186
2021-12-13,2.9117647058823533,2.625
2021-12-14,2.9444444444444446,1.0625
2021-12-15,6.9736842105263159,1.5
2021-12-16,4.5,2
2021-12-17,3,2.5
2021-12-20,1.5,2.5
2021-12-21,4.5,2
2021-12-22,10.166666666666666,1
2021-12-23,9,0.5
2021-12-24,9,0.5
2021-12-27,13.300000000000001,0.5
2021-12-28,14.25,1.25
2021-12-29,10.448275862068964,1
